# Athena++ data at time=1.600000e-01  cycle=602  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3         Bcc1         Bcc2         Bcc3     
0137 -2.35352e-01  2.22135e-01  5.47399e-02 -8.39458e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.11068e-01  0.00000e+00
0138 -2.33398e-01  2.18731e-01  5.35685e-02 -8.29699e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.09366e-01  0.00000e+00
0139 -2.31445e-01  2.15367e-01  5.24178e-02 -8.19939e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.07684e-01  0.00000e+00
0140 -2.29492e-01  2.12042e-01  5.12876e-02 -8.10179e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.06021e-01  0.00000e+00
0141 -2.27539e-01  2.08757e-01  5.01775e-02 -8.00417e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.04378e-01  0.00000e+00
0142 -2.25586e-01  2.05509e-01  4.90873e-02 -7.90655e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.02755e-01  0.00000e+00
0143 -2.23633e-01  2.02300e-01  4.80167e-02 -7.80892e-01  0.00000e+00  0.00000e+00  0.00000e+00  1.01150e-01  0.00000e+00
0144 -2.21680e-01  1.99129e-01  4.69654e-02 -7.71128e-01  0.00000e+00  0.00000e+00  0.00000e+00  9.95646e-02  0.00000e+00
0145 -2.19727e-01  1.95996e-01  4.59332e-02 -7.61364e-01  0.00000e+00  0.00000e+00  0.00000e+00  9.79980e-02  0.00000e+00
0146 -2.17773e-01  1.92900e-01  4.49197e-02 -7.51598e-01  0.00000e+00  0.00000e+00  0.00000e+00  9.64501e-02  0.00000e+00
0147 -2.15820e-01  1.89842e-01  4.39247e-02 -7.41831e-01  0.00000e+00  0.00000e+00  0.00000e+00  9.49208e-02  0.00000e+00
0148 -2.13867e-01  1.86820e-01  4.29479e-02 -7.32063e-01  0.00000e+00  0.00000e+00  0.00000e+00  9.34099e-02  0.00000e+00
0149 -2.11914e-01  1.83835e-01  4.19891e-02 -7.22294e-01  0.00000e+00  0.00000e+00  0.00000e+00  9.19173e-02  0.00000e+00
0150 -2.09961e-01  1.80886e-01  4.10481e-02 -7.12523e-01  0.00000e+00  0.00000e+00  0.00000e+00  9.04428e-02  0.00000e+00
0151 -2.08008e-01  1.77973e-01  4.01244e-02 -7.02752e-01  0.00000e+00  0.00000e+00  0.00000e+00  8.89863e-02  0.00000e+00
0152 -2.06055e-01  1.75095e-01  3.92180e-02 -6.92979e-01  0.00000e+00  0.00000e+00  0.00000e+00  8.75477e-02  0.00000e+00
0153 -2.04102e-01  1.72254e-01  3.83285e-02 -6.83205e-01  0.00000e+00  0.00000e+00  0.00000e+00  8.61268e-02  0.00000e+00
0154 -2.02148e-01  1.69447e-01  3.74557e-02 -6.73430e-01  0.00000e+00  0.00000e+00  0.00000e+00  8.47234e-02  0.00000e+00
0155 -2.00195e-01  1.66675e-01  3.65993e-02 -6.63653e-01  0.00000e+00  0.00000e+00  0.00000e+00  8.33374e-02  0.00000e+00
0156 -1.98242e-01  1.63937e-01  3.57591e-02 -6.53875e-01  0.00000e+00  0.00000e+00  0.00000e+00  8.19687e-02  0.00000e+00
0157 -1.96289e-01  1.61234e-01  3.49349e-02 -6.44095e-01  0.00000e+00  0.00000e+00  0.00000e+00  8.06171e-02  0.00000e+00
